Visibility,Sichtbarkeit,
Visit,Besuch,
Visitor ID,Besucher-ID,
Warehouse,Lager,
Warning,Warnung,
Warning: Updating counter may lead to document name conflicts if not done properly,"Warnung: Die Aktualisierung des Zählers kann zu Konflikten bei den Dokumentennamen führen, wenn sie nicht ordnungsgemäß durchgeführt wird.",
Watch Video,Video ansehen,
Web Form,Web-Formular,
Web Form Field,Web-Formularfeld,
Web Form Fields,Webformular-Felder,
Web Form List Column,Web-Formular-Listenspalte,
Web Page,Webseite,
Web Page Block,Webseitenblock,
Web Page View,Webseitenansicht,
Web Template,Webvorlage,
Web Template Field,Webvorlagenfeld,
Web Template Values,Webvorlagenwerte,
Web View,Webansicht,
Webhook,Webhook,
Webhook Data,Webhook Daten,
Webhook Header,Webhook-Kopfzeile,
Webhook Headers,Webhook-Header,
Webhook Request,Webhook-Anfrage,
Webhook Request Log,Webhook-Anfrage-Protokoll,
Webhook Secret,Webhook-Geheimnis,
Webhook Security,Webhook-Sicherheit,
Webhook Trigger,Webhook-Auslöser,
Webhook URL,Webhook-URL,
Website,Webseite,
Website Analytics,Website-Analysen,
Website Manager,Webseiten-Administrator,
Website Meta Tag,Website-Meta-Tag,
Website Route Meta,Meta-Tags für Website-Pfad,
Website Route Redirect,Website-Routenumleitung,
Website Script,Webseiten-Skript,
Website Search Field,Webseiten-Suchfeld,
Website Settings,Webseiten-Einstellungen,
Website Sidebar,Webseite Sidebar,
Website Sidebar Item,Webseite Sidebar Artikel,
Website Slideshow,Webseiten-Diashow,
Website Slideshow Item,Webseiten-Diashow-Artikel,
Website Theme,Webseiten-Thema,
Website Theme Ignore App,Website-Thema App ignorieren,
Website Theme Image,Webseiten-Thema-Bild,
Website Theme image link,Bild Link zum Website Theme,
Websocket,Websocket,
Wednesday,Mittwoch,
Weekdays,Wochentage,
Weekly,Wöchentlich,
Weekly Long,Wöchentlich lang,
Welcome Email Template,Willkommens-E-Mail-Vorlage,
Welcome URL,Willkommens-URL,
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Wenn diese Option aktiviert ist, können Gäste Dateien in Ihre Bewerbung hochladen. Sie können diese Option aktivieren, wenn Sie Dateien von Benutzern sammeln möchten, ohne dass diese sich anmelden müssen, z. B. in einem Webformular für Bewerbungen.",
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.","Wenn Sie ein Dokument per E-Mail versenden, wird die PDF-Datei an die Kommunikation angehängt. Dies kann den Speicherbedarf erhöhen.",
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","Erzwingen Sie beim Hochladen von Dateien die Verwendung der webbasierten Bilderfassung. Falls diese Option nicht aktiviert ist, wird standardmäßig die native Kamera des Mobiltelefons verwendet, wenn eine Nutzung von einem Mobiltelefon aus erkannt wird.",
Which view of the associated DocType should this shortcut take you to?,Zu welcher Ansicht des zugehörigen DocType sollte diese Verknüpfung führen?,
Width,Breite,
Wildcard Filter,Platzhalterfilter,
"Will add ""%"" before and after the query",Fügt „%“ vor und nach der Abfrage hinzu,
Will be used in url (usually first name).,Wird in URL verwendet (in der Regel Vorname).,
Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,"Führt geplante Prozesse für inaktive Instanzen nur einmal pro Tag aus. Setzen Sie den Wert auf 0, um die automatische Deaktivierung des Planers zu vermeiden.",
Worker Information,Arbeitnehmerinformationen,
Worker Name,Name des Arbeiters,
Workflow,Workflow,
Workflow Action,Workflow-Aktion,
Workflow Action Master,Stammdaten zu Workflow-Aktionen,
Workflow Action Name,Workflow-Aktionsname,
Workflow Action Permitted Role,Zulässige Rolle für Workflow-Aktionen,
Workflow Action is not created for optional states,Für optionale Status wird keine Workflow-Aktion erstellt,
Workflow Builder,Workflow-Generator,
Workflow Builder ID,Workflow-Generator-ID,
Workflow Data,Workflow-Daten,
Workflow Document State,Workflow-Dokumentenstatus,
Workflow Name,Workflow-Name,
Workflow State,Workflow-Status,
Workflow State Field,Workflow-Status-Feld,
Workflow Transition,Workflow-Übergang,
Workflow state represents the current state of a document.,Der Workflow-Status stellt den aktuellen Status eines Dokuments dar.,
Workspace,Arbeitsbereich,
Workspace Chart,Arbeitsbereich-Diagramm,
Workspace Custom Block,Arbeitsbereich Benutzerdefinierter Block,
Workspace Link,Arbeitsbereich-Link,
Workspace Manager,Arbeitsbereich-Manager,
Workspace Number Card,Arbeitsbereich-Nummernkarte,
Workspace Quick List,Arbeitsbereich-Schnellliste,
Workspace Settings,Arbeitsbereich Einstellungen,
Workspace Setup Completed,Einrichtung des Arbeitsbereichs abgeschlossen,
Workspace Shortcut,Arbeitsbereich-Verknüpfung,
Workspace Visibility,Sichtbarkeit des Arbeitsbereichs,
Workspaces,Arbeitsbereiche,
Write,Schreiben,
X Field,X-Feld,
XLSX,XLSX,
Y Axis,Y-Achse,
Y Field,Y-Feld,
Yahoo Mail,Yahoo Mail,
Yandex.Mail,Yandex.Mail,
Year,Jahr,
Yearly,Jährlich,
Yellow,Gelb,
Yes,Ja,
You can set a high value here if multiple users will be logging in from the same network.,"Sie können hier einen hohen Wert einstellen, wenn sich mehrere Benutzer über dasselbe Netzwerk anmelden.",
Your organization name and address for the email footer.,Name und Anschrift Ihrer Firma für die Fußzeile der E-Mail.,
Zero means send records updated at anytime,"Null bedeutet, dass Sendeaufzeichnungen jederzeit aktualisiert werden",
_doctype,_doctype,
_report,_Bericht,
after_insert,nach_einfügen,
amend,berichtigen,
blue,Blau,
cProfile Output,cProfile Ausgabe,
calendar,Kalender,
cancel,stornieren,
canceled,storniert,
create,erstellen,
cyan,türkis,
darkgrey,dunkelgrau,
dd-mm-yyyy,tt-mm-jjjj,
dd.mm.yyyy,tt.mm.jjjj,
dd/mm/yyyy,tt/mm/jjjj,
default,Standard,
deferred,aufgeschoben,
delete,löschen,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","z. B. ""Support"", ""Vertrieb"", ""Jerry Yang""",
e.g. pop.gmail.com / imap.gmail.com,z.B. pop.gmail.com / imap.gmail.com,
e.g. replies@yourcomany.com. All replies will come to this inbox.,z. B. antworten@ihrefirma.de. Alle Antworten werden in dieses Postfach gesendet.,
e.g. smtp.gmail.com,z. B. smtp.gmail.com,
emacs,emacs,
email,E-Mail,
export,exportieren,
facebook,Facebook,
failed,fehlgeschlagen,
fairlogin,Fairlogin,
finished,fertig,
gray,grau,
green,grün,
grey,grau,
icon,Symbol,
import,importieren,
in minutes,in Minuten,
light-blue,hellblau,
link,Verknüpfung,
linkedin,LinkedIn,
list,Liste,
long,lang,
mm-dd-yyyy,mm-tt-jjjj,
mm/dd/yyyy,mm/tt/jjjj,
module,Modul,
no failed attempts,keine Fehlversuche,
nonce,nonce,
notified,benachrichtigt,
old_parent,Altes übergeordnetes Element,
on_cancel,on_cancel,
on_change,on_change,
on_submit,on_submit,
on_trash,on_trash,
on_update,on_update,
on_update_after_submit,on_update_after_submit,
orange,orange,
page,Seite,
pink,rosa,
plain,plain,
print,drucken,
processlist,Prozessliste,
purple,lila,
query-report,Abfrage-Bericht,
queued,in der Warteschlange,
read,lesen,
red,rot,
report,Bericht,
response,Antwort,
s256,s256,
scheduled,geplant,
select,auswählen,
share,teilen,
short,kurz,
started,gestartet,
"string value, i.e. group","String-Wert, z. B. Gruppe",
"string value, i.e. member","String-Wert, z. B. Mitglied",
"string value, i.e. {0} or uid={0},ou=users,dc=example,dc=com","String-Wert, z.B {0} oder uid={0},ou=users,dc=example,dc=com",
submit,buchen,
twitter,Twitter,
version_table,version_table,
via Google Meet,über Google Meet,
vim,vim,
vscode,vscode,
when clicked on element it will focus popover if present.,"wenn Sie auf ein Element klicken, wird das Popover aktiviert, falls vorhanden.",
wkhtmltopdf,wkhtmltopdf,
write,schreiben,
yellow,Gelb,
yyyy-mm-dd,JJJJ-MM-TT,
