"Use this, for example, if all sent emails should also be send to an archive.","Koristi ovo, na primjer, ako sva poslana e-poåta također treba poslati u arhivu.",
Used OAuth,Korišten OAuth,
User,Korisnik,
User ,Korisnik ,
User Agent,Korisnički Agent,
User Cannot Create,Korisnik Nemože Kreirati,
User Cannot Search,Korisnik Nemože Pretraživati,
User Defaults,Korisničke Standard Postavke,
User Details,Korisnički Detalji,
User Doctype Permissions,Korisničke Doctype Dozvole,
User Document Type,Tip Korisničkog Dokumenta,
User Email,E-pošta Korisnika,
User Emails,E-pošte Korisnika,
User Group,Korisnička Grupa,
User Group Member,Član Korisničke Grupe,
User Group Members,Članovi Korisničke Grupe,
User ID,Korisnički ID,
User ID Property,Svojstvo Korisnika,
User ID of a Blogger,Korisnički ID Bloggera,
User Id,Korisnik,
User Id Field,Polje za Id Korisnika,
User Image,Slika Korisnika,
User Name,Korisničko Ime,
User Permission,Korisnička Dozvola,
User Role,Korisnička Uloga,
User Role Profile,Profil Korisničke Uloge,
User Select Document Type,Odabir Korisničkog Tipa Dokumenta,
User Settings,Korisničke Postavke,
User Social Login,Prijava Korisnika Putem Društvenih Mreža,
User Tags,Korisničke Oznake,
User Type,Tip Korisnika,
User Type Module,Modul tipa korisnika,
User can login using Email id or Mobile number,Korisnik se može prijaviti koristeći E-poštu ili Broj Mobilnog Telefona,
User can login using Email id or User Name,Korisnik se može prijaviti koristeći E-poštu ili Korisničko Ime,
User must always select,Korisnik mora uvijek odabrati,
Userinfo URI,URI informacija Korisnika,
Username,Korisničko Ime,
Users,Korisnici,
Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,"Korisnici mogu obrisati priložene datoteke samo ako je dokument u nacrtu ili ako je dokument otkazan, a također mogu obrisati dokument.",
Utilization,Iskorištenost,
Utilization %,Iskorištenost %,
Valid,Važeči,
Validate Field,Potvrdi Polje,
Validate Frappe Mail Settings,Validiraj Frappe Mail Postavke,
Validate SSL Certificate,Potvrdite SSL certifikat,
Validity,Validnost,
Value,Vrijednost,
Value Based On,Vrijednost Na Osnovu,
Value Change,Promjena Vrijednosti,
Value Changed,Vrijednost Promijenjena,
Value To Be Set,Vrijednost Koju Treba Postaviti,
Value from this field will be set as the due date in the ToDo,Vrijednost iz ovog polja će biti postavljena kao krajnji datum za Uraditi,
"Value of ""None"" implies a public client. In such a case Client Secret is not given to the client and token exchange makes use of PKCE.","Vrijednost ""None"" podrazumijeva javnog klijenta. U takvom slučaju, tajna klijenta se ne daje klijentu i razmjena tokena koristi PKCE.",
Value to Validate,Vrijednost za Provjeru,
Verdana,Verdana,
Verified,Provjereno,
Version,Verzija,
Video URL,Video URL,
View,Prikaz,
View Log,Prikaži Zapisnik,
View Properties (via Customize Form),Prikaži Svojstva (putem Forme Prilagođavanje),
View Report,Prikaži Izvještaj,
View Settings,Pogledaj Postavke,
View Switcher,Prikaži Preklopnik,
View Website,Prikaži Web Stranicu,
Viewed By,Pokazano Od,
Virtual,Virtuelno,
Visibility,Vidljivost,
Visit,Posjeta,
Visitor ID,Posjetitelj,
Warehouse,Skladište,
Warning,Upozorenje,
Warning: Updating counter may lead to document name conflicts if not done properly,Upozorenje: Ažuriranje brojača može dovesti do sukoba imena dokumenta ako se ne uradi kako treba,
Watch Video,Pogledaj Video,
Web Form,Web Forma,
Web Form Field,Polje Web Forme,
Web Form Fields,Polja Web Forme,
Web Form List Column,Kolona Liste Web Forme,
Web Page,Web Stranica,
Web Page Block,Blok Web Stranice,
Web Page View,Prikaz Web Stranice,
Web Template,Web Šablon,
Web Template Field,Polje Web Šablona,
Web Template Values,Vrijednosti Web Šablona,
Web View,Web Prikaz,
Webhook,Webhook,
Webhook Data,Webhook Podaci,
Webhook Header,Zaglavlje Webhooka,
Webhook Headers,Webhook Zaglavlja,
Webhook Request,Webhook Zahtjev,
Webhook Request Log,Zapisnik Webhook Zahtjeva,
Webhook Secret,Webhook Tajna,
Webhook Security,Webhook Sigurnost,
Webhook Trigger,Webhook Okidač,
Webhook URL,Webhook URL,
Website,Web Stranica,
Website Analytics,Analiza Web Stranice,
Website Manager,Upravitelj Web Stranice,
Website Meta Tag,Meta Oznaka Web Stranice,
Website Route Meta,Meta rute web stranice,
Website Route Redirect,Preusmjeravanje Rute Web Stranice,
Website Script,Skripta Web Stranice,
Website Search Field,Polje Pretraživanja Web Stranice,
Website Settings,Postavke Web Stranice,
Website Sidebar,Bočna Traka Web Stranice,
Website Sidebar Item,Stavka Bočne Trake Web Stranice,
Website Slideshow,Dijaprojekcija Web Stranice,
Website Slideshow Item,Stavka Dijaprojekcije Web Stranice,
Website Theme,Tema Web Stranice,
Website Theme Ignore App,Tema Web Stranice Ignoriši Aplikaciju,
Website Theme Image,Slika Teme Web Stranice,
Website Theme image link,Veza Slike Teme Web Stranice,
Websocket,Websocket,
Wednesday,Srijeda,
Weekdays,Radnim Danima,
Weekly,Sedmično,
Weekly Long,Cijele Sedmice,
Welcome Email Template,Šablon e-pošte Dobrodošlice,
Welcome URL,URL Dobrodošlice,
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Kada je omogućeno, ovo će omogućiti gostima da učitavaju datoteke u vašu aplikaciju. Možete to omogućiti ako želite da prikupljate datoteke od korisnika bez da se oni moraju prijaviti, na primjer u web formi prijave za posao.",
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.","Kada šaljete dokument putem e-pošte, spremi PDF iz Konverzacije. Upozorenje: Ovo može povećati korištenje prostora pohrane.",
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","Prilikom učitavanja datoteka, prisilite korištenje snimanja slika na webu. Ako ovo nije označeno, standard ponašanje je korištenje mobilne kamere kada se otkrije korištenje s mobilnog.",
Which view of the associated DocType should this shortcut take you to?,Na koji prikaz povezanog DocType bi vas ova prečica trebala odvesti?,
Width,Širina,
Wildcard Filter,Zamjenski Filter,
"Will add ""%"" before and after the query","Dodat će ""%"" prije i poslije upita",
Will be used in url (usually first name).,Koristiti će se u url-u (obično ime).,
Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,Pokrenut će zakazane poslove samo jednom dnevno za neaktivne stranice. Postavi kao 0 kako biste izbjegli automatsko onemogućavanje raspoređivača.,
Worker Information,Informacije Radnika,
Worker Name,Naziv Radnika,
Workflow,Radni Tok,
Workflow Action,Radnja Radnog Toka,
Workflow Action Master,Postavke Radnje Radnog Toka,
Workflow Action Name,Naziv Radnje Radnog Toka,
Workflow Action Permitted Role,Dozvoljena Uloga Radnje Radnog Toka,
Workflow Action is not created for optional states,Radnja Radnog Toka nije kreirana za opcijska stanja,
Workflow Builder,Konstruktor Radnog Toka,
Workflow Builder ID,Konstruktor Radnog Toka,
Workflow Data,Podaci Radnog Toka,
Workflow Document State,Stanje Dokumenta Radnog Toka,
Workflow Name,Naziv Radnog Toka,
Workflow State,Radni Tok Stanje,
Workflow State Field,Polje stanja radnog toka,
Workflow Transition,Prijelaz Radnog Toka,
Workflow state represents the current state of a document.,Stanje Radnog Toka predstavlja trenutno stanje dokumenta.,
Workspace,Radni Prostor,
Workspace Chart,Grafikon Radnog Prostora,
Workspace Custom Block,Prilagođeni Blok Radnog Prostora,
Workspace Link,Veza za Radni Prostor,
Workspace Manager,Upravitelj Radnog Prostora,
Workspace Number Card,Numerička Kartica Radnog Prostora,
Workspace Quick List,Brza Lista Radnog Prostora,
Workspace Settings,Postavke Radnog Prostora,
Workspace Setup Completed,Postavljanje Radnog Prostora je završeno,
Workspace Shortcut,Prečica Radnog Prostora,
Workspace Visibility,Vidljivost Radnog Prostora,
Workspaces,Radni Prostori,
Write,Piši,
X Field,X Polje,
XLSX,XLSX,
Y Axis,Y Osa,
Y Field,Y Polje,
Yahoo Mail,Yahoo Mail,
Yandex.Mail,Yandex.Mail,
Year,Godina,
Yearly,Godišnje,
Yellow,Žuta,
Yes,Da,
You can set a high value here if multiple users will be logging in from the same network.,Ovdje možete postaviti visoku vrijednost ako će se više korisnika prijavljivati sa iste mreže.,
Your organization name and address for the email footer.,Ime vaše organizacije i adresa za podnožje e-pošte.,
Zero means send records updated at anytime,Nula znači slanje zapisa ažuriranih u bilo koje vrijeme,
_doctype,_doctype,
_report,_izvještaj,
after_insert,nakon_umetanja,
amend,izmijeni,
blue,plava,
cProfile Output,cProfil Izlaz,
calendar,kalendar,
cancel,otkaži,
canceled,otkazano,
create,kreiraj,
cyan,cijan,
darkgrey,tamno siva,
dd-mm-yyyy,dd/mm/yyyy,
dd.mm.yyyy,dd.mm.yyyy,
dd/mm/yyyy,dd/mm/yyyy,
default,standard,
deferred,odloženo,
delete,izbriši,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","npr. ""Podrška"", ""Prodaja"", ""Jerry Yang""",
e.g. pop.gmail.com / imap.gmail.com,npr. pop.gmail.com / imap.gmail.com,
e.g. replies@yourcomany.com. All replies will come to this inbox.,npr. replies@yourcomany.com. Svi odgovori će stići u ovo poštansko sanduče.,
e.g. smtp.gmail.com,npr. smtp.gmail.com,
emacs,emacs,
email,e-pošta,
export,izvoz,
facebook,facebook,
failed,neuspješno,
fairlogin,fairlogin,
finished,završeno,
gray,sivo,
green,zeleno,
grey,siva,
icon,ikona,
import,uvoz,
in minutes,u minutama,
light-blue,svijetlo-plava,
link,veza,
linkedin,linkedin,
list,lista,
long,dugo,
mm-dd-yyyy,mm-dd-yyyy,
mm/dd/yyyy,mm/dd/yyyy,
module,modul,
no failed attempts,nema neuspjelih pokušaja,
nonce,nonce,
notified,obaviješten,
old_parent,stari_nadređeni,
on_cancel,na_otkazivanju,
on_change,na_promjeni,
on_submit,na_podnošenju,
on_trash,na_smeću,
on_update,na_ažuriranju,
on_update_after_submit,na_ažuriranju_nakon_podnošenja,
orange,narandžasta,
page,stranica,
pink,roze,
plain,običan,
print,ispiši,
processlist,lista procesa,
purple,ljubičasta,
query-report,upit-izvještaj,
queued,u redu čekanja,
read,čitaj,
red,crveno,
report,izvještaj,
response,odgovor,
s256,s256,
scheduled,zakazano,
select,odaberi,
share,dijeli,
short,kratko,
started,pokrenut,
"string value, i.e. group","niz vrijednost, tj. grupa",
"string value, i.e. member","niz vrijednost, tj. član",
"string value, i.e. {0} or uid={0},ou=users,dc=example,dc=com","vrijednost niza, tj. {0} ili uid={0},ou=users,dc=example,dc=com",
submit,podnesi,
twitter,twitter,
version_table,verzija_tabele,
via Google Meet,putem Google Meet,
vim,vim,
vscode,vscode,
when clicked on element it will focus popover if present.,"kada se klikne na element, on će fokusirati skočni prozor ako postoji.",
wkhtmltopdf,wkhtmltopdf,
write,pisati,
yellow,žuta,
yyyy-mm-dd,yyyy-mm-dd,
