Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,Planirani zadaci će se izvršavati samo jednom dnevno za neaktivne sajtove. Postavite na 0 da biste izbegli automatsko isključivanje planera.,
Worker Information,Informacije radnika,
Worker Name,Naziv radnika,
Workflow,Radni tok,
Workflow Action,Radnja radnog toka,
Workflow Action Master,Master podaci o radnjama u radnom toku,
Workflow Action Name,Naziv radnje radnog toka,
Workflow Action Permitted Role,Dozvoljena uloga za radnju u radnom toku,
Workflow Action is not created for optional states,Radnja u radnom toku nije kreirana za opciona stanja,
Workflow Builder,Uređivač radnog toka,
Workflow Builder ID,ID uređivača radnog toka,
Workflow Data,Podaci radnog toka,
Workflow Document State,Stanje dokumenta u radnom toku,
Workflow Name,Naziv radnog toka,
Workflow State,Status radnog toka,
Workflow State Field,Polje stanja radnog toka,
Workflow Transition,Tranzicija radnog toka,
Workflow state represents the current state of a document.,Stanje radnog toka predstavlja trenutno stanje dokumenta.,
Workspace,Radni prostor,
Workspace Chart,Grafikon radnog prostora,
Workspace Custom Block,Prilagođeni blok radnog prostora,
Workspace Link,Link radnog prostora,
Workspace Manager,Menadžer radnog prostora,
Workspace Number Card,Brojčana kartica radnog prostora,
Workspace Quick List,Brza lista radnog prostora,
Workspace Settings,Podešavanje radnog prostora,
Workspace Setup Completed,Postavke radnog prostora završene,
Workspace Shortcut,Prečica do radnog prostora,
Workspace Visibility,Vidljivost radnog prostora,
Workspaces,Radni prostori,
Write,Izmena,
X Field,X polje,
XLSX,XLSX,
Y Axis,Y osa,
Y Field,Y polje,
Yahoo Mail,Yahoo Mail,
Yandex.Mail,Yandex.Mail,
Year,Godina,
Yearly,Godišnje,
Yellow,Žuta,
Yes,Da,
You can set a high value here if multiple users will be logging in from the same network.,Možete postaviti višu vrednost ovde ukoliko se više korisnika prijavljuje sa iste mreže.,
Your organization name and address for the email footer.,Naziv i adresa Vaše organizacije za podnožje imejla.,
Zero means send records updated at anytime,Nula znači poslati zapise koji su ažurirani u bilo kojem trenutku,
_doctype,_doctype,
_report,_izveštaj,
after_insert,after_insert,
amend,izmeni,
blue,plavo,
cProfile Output,cProfile izlaz,
calendar,kalendar,
cancel,otkaži,
canceled,otkazano,
create,kreiraj,
cyan,cijan,
darkgrey,tamnosiva,
dd-mm-yyyy,dd-mm-yyyy,
dd.mm.yyyy,dd.mm.yyyy,
dd/mm/yyyy,dd/mm/yyyy,
default,podrazumevano,
deferred,odgođeno,
delete,obriši,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","npr. ""Podrška"", ""Prodaja"", ""Petar Petrović""",
e.g. pop.gmail.com / imap.gmail.com,npr. pop.gmail.com / imap.gmail.com,
e.g. replies@yourcomany.com. All replies will come to this inbox.,npr. odgovori@vašakompanija.com. Svi odgovori će stizati u ovu prijemnu poštu.,
e.g. smtp.gmail.com,npr. smtp.gmail.com,
emacs,emacs,
email,imejl,
export,izvoz,
facebook,facebook,
failed,neuspešno,
fairlogin,fairlogin,
finished,završeno,
gray,siva,
green,zelena,
grey,siva,
icon,ikonica,
import,uvoz,
in minutes,u minutima,
light-blue,svetloplava,
link,link,
linkedin,linkedin,
list,lista,
long,dugo,
mm-dd-yyyy,mm-dd-yyyy,
mm/dd/yyyy,mm/dd/yyyy,
module,modul,
no failed attempts,nema neuspelih pokušaja,
nonce,nonce,
notified,obavešten,
old_parent,old_parent,
on_cancel,on_cancel,
on_change,on_change,
on_submit,on_submit,
on_trash,on_trash,
on_update,on_update,
on_update_after_submit,on_update_after_submit,
orange,narandžasta,
page,stranica,
pink,roza,
plain,plain,
print,štampa,
processlist,lista procesa,
purple,ljubičasta,
query-report,query-report,
queued,u redu čekanja,
read,čitanje,
red,crvena,
report,izveštaj,
response,odgovor,
s256,s256,
scheduled,zakazano,
select,izaberi,
share,podeli,
short,kratko,
started,počelo,
"string value, i.e. group","tekstualna vrednost, npr. grupa",
"string value, i.e. member","tekstualna vrednost, npr. član",
"string value, i.e. {0} or uid={0},ou=users,dc=example,dc=com","tekstualna vrednost, npr. {0} ili uid={0}, ou=users,dc=example,dc=com",
submit,podnesi,
twitter,twitter,
version_table,version_table,
via Google Meet,putem Google Meet,
vim,vim,
vscode,vscode,
when clicked on element it will focus popover if present.,"kada se klikne na element, fokusiraće se na iskačuću poruku ukoliko je prisutna.",
wkhtmltopdf,wkhtmltopdf,
write,izmena,
yellow,žuta,
yyyy-mm-dd,yyyy-mm-dd,
